atlas_id	created_at	provider	west	south	east	north
3406	2013-09-22 23:00:22	http://tile.openstreetmap.org/{Z}/{X}/{Y}.png	85.318363033043	27.726575849264	85.327836594965	27.732444792443
3406	2013-09-22 23:00:22	http://tile.openstreetmap.org/{Z}/{X}/{Y}.png	85.3278473238	27.726575849264	85.337320885722	27.732444792443
3406	2013-09-22 23:00:22	http://tile.openstreetmap.org/{Z}/{X}/{Y}.png	85.337320885722	27.726575849264	85.346794447645	27.732444792443
3406	2013-09-22 23:00:22	http://tile.openstreetmap.org/{Z}/{X}/{Y}.png	85.34680517648	27.726575849264	85.356278738402	27.732444792443
3406	2013-09-22 23:00:22	http://tile.openstreetmap.org/{Z}/{X}/{Y}.png	85.280458056519	27.720982015467	85.289931618441	27.726851259813
3406	2013-09-22 23:00:22	http://tile.openstreetmap.org/{Z}/{X}/{Y}.png	85.289931618441	27.720982015467	85.299405180363	27.726851259813
3406	2013-09-22 23:00:22	http://tile.openstreetmap.org/{Z}/{X}/{Y}.png	85.299415909199	27.720982015467	85.308889471121	27.726851259813
3406	2013-09-22 23:00:22	http://tile.openstreetmap.org/{Z}/{X}/{Y}.png	85.308889471121	27.720982015467	85.318363033043	27.726851259813
3406	2013-09-22 23:00:22	http://tile.openstreetmap.org/{Z}/{X}/{Y}.png	85.318363033043	27.720982015467	85.327836594965	27.726851259813
3406	2013-09-22 23:00:22	http://tile.openstreetmap.org/{Z}/{X}/{Y}.png	85.3278473238	27.720982015467	85.337320885722	27.726851259813
3406	2013-09-22 23:00:22	http://tile.openstreetmap.org/{Z}/{X}/{Y}.png	85.337320885722	27.720982015467	85.346794447645	27.726851259813
3406	2013-09-22 23:00:22	http://tile.openstreetmap.org/{Z}/{X}/{Y}.png	85.34680517648	27.720982015467	85.356278738402	27.726851259813
3406	2013-09-22 23:00:22	http://tile.openstreetmap.org/{Z}/{X}/{Y}.png	85.280458056519	27.715387894676	85.289931618441	27.721257440148
3406	2013-09-22 23:00:22	http://tile.openstreetmap.org/{Z}/{X}/{Y}.png	85.289931618441	27.715387894676	85.299405180363	27.721257440148
3406	2013-09-22 23:00:22	http://tile.openstreetmap.org/{Z}/{X}/{Y}.png	85.299415909199	27.715387894676	85.308889471121	27.721257440148
